id,c1,c2,c3,c4
102263,0.0,0.2883,0.0,0.0
102264,0.0,0.0,0.0,0.0
102265,0.0,0.6117,0.0,0.0
86668,0.0,0.6037,0.0,0.0
102266,0.0,0.0,0.0,0.0
102267,0.0,0.0,0.8939,0.0
102269,0.0,0.0,0.0,0.9075
102270,0.0,0.5069,0.0,0.0
102271,0.0,0.8364,0.0,0.0
102273,0.0,0.0,0.0,0.0
102274,0.0,0.0,0.0,1.1872
102275,0.0,0.0,0.0,0.0
86669,0.0,0.0,0.0,0.0
102276,0.0,0.8175,0.633,0.0
102277,0.0,0.0,0.0,0.0
102278,0.0,0.0,0.0,0.0
102279,1.4994,0.0,0.8241,0.0
102280,0.0,0.0,0.0,0.0
102282,0.0,0.0,0.0,0.0
102283,0.0,0.0,0.0,0.0
102284,0.0,0.0,0.0,0.0
102285,0.0,0.3205,0.0,0.0
86670,0.0,0.0,0.9928,0.0
102286,0.0,0.7041,0.0,0.0
102287,0.0,0.0,0.0,0.0
102288,0.0,0.0,0.0,0.0
102289,0.0,0.0,1.1773,0.0
102290,0.0,1.6312,1.3973,0.0
102291,0.0,0.0,0.0,0.9981
102292,0.0,0.0,0.0,0.0
102293,0.0,0.0,0.4218,0.0
102294,0.0,0.0,0.0,0.0
102295,0.0,0.0,0.0,0.0
86671,1.4644,0.0,0.0,0.0
102296,0.0,0.0,0.0,0.0
102297,0.0,0.0,0.0,0.6739
102298,0.0,0.9753,1.1125,0.0
102299,0.0,0.6768,0.0,0.0
102300,0.0,0.0,0.0,0.0
102301,0.0,0.0,0.0,0.0
102302,0.0,0.0,0.4235,1.0541
102303,0.0,0.0,0.0,0.0
102304,0.0,0.0,0.0,0.0
102305,0.0,0.0,0.0,0.0
86672,0.0,0.0,0.8573,0.0
102306,0.0,0.0,0.0,0.0
102307,0.0,0.8602,0.0,0.6948
102308,0.0,0.0,0.0,0.0
102309,0.0,0.0,0.0,0.0
102310,0.0,0.0,0.0,0.0
102311,0.0,0.0,0.0,0.0
102313,0.0,0.0,0.8158,0.0
102314,0.0,0.0,0.0,0.0
102315,0.0,0.0,0.0,0.0
86673,0.0,0.0,0.0,0.0
85109,0.0,0.0,0.6936,0.0
102316,0.0,0.0,0.0,0.0
102317,0.0,0.0,0.0,0.0
102318,0.0,0.8184,0.0,0.0
102319,0.0,0.0,0.0,0.0
102320,0.0,0.825,0.0,0.0
102321,0.0,0.0,0.0,0.0
102322,0.0,0.0,0.0,0.0
102323,0.0,0.0,0.0,0.0
102324,0.0,0.0,0.9037,0.0
102325,0.0,0.0,0.0,0.0
86674,0.0,0.0,0.0,0.0
102326,0.0,0.7471,0.0,0.0
102327,0.0,0.0,1.081,0.0
102328,0.0,0.0,0.0,1.1129
102329,0.0,0.9092,0.0,0.0
102330,1.0791,0.0,0.0,0.9419
102331,0.0,0.0,0.7,0.0
102333,0.0,0.6202,0.0,0.0
102334,0.0,0.0,0.0,0.0
102335,0.0,0.0,0.0,0.5974
102336,0.0,0.0,1.7187,0.0
86675,0.0,1.0751,0.0,0.0
102337,0.0,0.0,0.0,1.0156
102338,0.0,0.4849,0.0,0.0
102339,0.0,0.7603,1.167,0.0
102340,0.0,0.0,0.0,0.0
102341,0.0,0.0,0.6725,0.0
102342,0.0,0.0,0.0,0.0
102343,0.0,0.0,0.0,0.0
102344,0.0,0.0,0.0,0.0
102345,0.0,0.0,0.0,0.0
102346,0.0,0.0,0.0,0.0
86676,0.0,0.0,0.6415,0.0
102348,0.0,0.0918,0.6756,0.0
102349,0.0,0.0,2.1019,0.0
102350,0.4689,0.0,0.0,0.0
102351,0.0,0.7107,0.5104,0.0
102352,0.0,0.0,0.0,0.0
102353,0.0,0.0,0.0,0.0
102354,0.0,1.4665,0.0,0.9159
102356,0.0,0.8373,0.1565,0.1525
102357,0.0,0.5219,0.0,0.0
86677,0.0,0.0,0.0,0.0
102358,0.0,1.9208,0.0,0.0
102359,0.0,0.8374,0.0,0.0
102360,0.0,0.0,0.0,0.0
102361,0.0,0.0,0.0,0.0
102362,0.0,0.0,0.0,0.0
102364,0.0,0.0,0.0,0.0
102365,2.8512,0.0,0.0,0.0
102366,0.0,0.0,0.0,0.0
102367,0.0,0.489,0.0,0.0
86678,1.6811,0.0,0.0,1.3806
102368,0.0,0.0,0.0,1.0239
102369,0.0,0.0,0.0,0.0
102370,0.0,0.7853,0.0,0.0
102371,0.0,0.0,0.0,0.0
102372,0.0,0.0,1.0789,0.0
102373,0.0,0.2886,0.4307,0.0
102374,0.8451,0.5787,1.8961,0.0
102375,0.7762,0.0,0.0,0.0
102376,0.0,0.0,0.6235,0.0
102377,0.0,0.0,0.0,0.0
86679,0.0,0.0,1.0243,0.0
102378,0.0,0.0,0.0,0.8989
102379,0.0,0.6431,0.0,0.0
102380,0.0,1.0693,0.7886,0.0
102381,0.0,0.3063,0.0,0.0
102382,0.0,0.7059,0.0,0.0
102383,0.0,0.0,0.0,0.0
102384,0.0,0.0,0.0,0.0
102385,0.0,0.0,0.9837,1.0014
102386,0.0,0.7044,0.0,0.0
102387,0.0,0.4321,0.0,0.0
86680,0.0,0.0,0.0,0.0
102388,0.0,0.0,0.0,0.7216
102389,0.0,0.0,0.0,0.0
102390,0.0,0.0,0.0,0.0
102392,0.0,0.0,0.0,0.0
102393,0.0,0.0,0.0,0.0
102394,0.0,0.0,0.0,0.0
102395,0.0,0.6091,0.0,0.0
102396,0.0,0.0,0.0,0.0
86681,0.0,0.0,0.0,0.0
102398,0.0,0.0,0.0,0.0
102399,0.0,0.0,0.0,0.0
102400,0.0,1.0965,0.0,0.0
102401,0.0,0.451,0.0,0.0
102402,0.0,0.4086,0.0,0.0
102403,0.0,0.0,0.6739,0.0
102404,0.0,0.0,0.0,0.0
102405,0.0,0.0,0.0,0.0
102407,0.0,0.0,0.0,0.0
86682,0.0,0.0,0.0,0.0
102408,0.0,0.0,0.0,0.0
102409,0.0,1.0071,0.7491,1.9337
102411,0.0,0.0,0.0,0.0
102412,0.0,0.0,0.0,0.8801
102413,0.0,0.0,0.0,0.0
102414,1.2898,0.6179,1.2431,0.0
102416,0.0,0.0,0.4919,0.0
102417,0.0,0.0,0.7466,0.3889
86683,0.0,0.0,0.0,0.0
85110,0.0,0.974,0.0,0.0
102418,0.0,0.0,0.0,1.0691
102419,0.0,0.0,0.0,0.0
102420,0.13,0.0,0.2391,0.1069
102421,0.0,0.8644,0.0,0.0403
102422,0.0,0.0,0.0,0.0
102423,0.0,0.0,0.0,0.0
102424,0.0,0.0,0.4949,0.6237
102425,0.0,0.0,0.0,0.7063
102426,0.351,0.0,0.0,0.0
86684,0.0,0.0,0.0,0.0
102428,0.0,0.0,1.4309,0.0
102429,0.0,0.0,0.0,0.0
102430,0.0,0.0,0.0,0.0
102431,0.0,0.0,0.5556,0.0
102432,0.0,0.0,1.2188,0.0
102433,0.0,0.8204,0.0,0.0
102434,0.0,0.8942,0.0,0.0
102435,0.6575,0.0,0.6548,0.0
102436,0.0,0.0,0.0,0.0
102438,0.0,0.0,0.0,0.0
86685,0.0,0.0,0.0,0.0
102439,0.0,0.0,0.0,0.0
102440,0.0,0.0,0.0,0.0
102441,0.0,0.0,0.5416,0.0
102442,0.0,0.0,0.5909,0.0
102443,0.0,0.0,0.0,0.0
102444,0.0,0.0,0.0,0.0
102445,0.0,0.0,0.0,1.057
102446,0.7753,0.0,2.446,0.0
102447,0.0,0.0,0.0,0.0
102448,0.0,0.0,0.0,0.0
86686,0.0,0.0,0.7843,0.0
102450,1.1887,1.2544,0.0,0.0
102451,0.0,0.0,0.0,0.0
102452,0.0,0.0,0.0,0.0
102453,0.3674,0.0,1.1218,0.0
102454,0.0,0.8606,1.0818,0.0
102455,0.0,1.3506,0.0,0.0
102456,0.0,0.8259,0.0,0.0
102457,0.0,0.0,0.0,0.4346
102458,0.0,1.163,0.0,0.0
86687,0.0,0.0,0.0,0.0
102459,0.0,0.0,0.0,0.0
102460,0.0,0.7557,0.0,0.0
102461,0.0,0.6568,0.4976,0.0
102462,0.0,0.0,0.0,0.0
102463,0.7803,0.0,0.0,0.0
102464,0.0,0.0,0.0,0.0
102465,0.0,0.0,0.0,0.0
102466,0.0,1.0064,0.0,0.0
102468,0.0,0.8502,0.0,0.0
86688,0.9365,0.0,0.9326,0.0
102469,0.0,0.0,0.8687,0.0
102470,0.0,0.0,0.0,0.0
102471,0.0,1.6454,0.0,0.0
102472,0.6199,0.4871,0.0,0.0
102473,0.0,1.2669,0.0,0.0
102474,0.0,0.0,0.0,0.0
102475,0.0,0.0,0.0,0.0
102476,0.0,0.0,0.0,0.0
102477,0.0,0.0,0.0,0.0
102478,0.4348,0.0,0.1033,0.0
102479,0.8,1.9953,0.0,0.4546
102480,0.0,0.6609,0.0,0.0
102481,0.0,0.6526,0.0,0.8363
102482,0.0,0.8252,0.0,0.0
102483,0.0,0.0,0.0,0.0
102484,0.0,0.8403,0.0,0.0
102485,0.0,0.3085,0.0,0.5076
102486,0.0,1.9575,0.0,0.0
102487,0.0,0.0,0.0,0.0
102488,0.0,0.469,0.0,0.5995
86690,0.0,0.0,0.0,0.0
102489,0.0,0.0,0.0,0.0
102490,0.0,1.7505,0.7298,0.6753
102491,0.0,0.0,0.0,0.0
102492,0.0,0.5395,0.0,0.0
102493,0.0,0.0,0.0,0.0
102494,0.0,0.9583,0.0,0.0
102495,0.0,0.0,0.0,0.0
102496,0.6122,0.0,0.0,0.8584
102497,0.0,0.8542,0.0,0.9096
102498,0.0,0.4752,0.0,0.0
86691,0.0,0.0,0.0,0.0
102499,0.0,0.0,0.0,0.9036
102500,0.0,0.0,0.0,0.0
102501,0.0,0.0,0.0,0.9324
102502,0.0,0.0,0.0,0.0
102503,0.0,0.8625,0.9325,0.0
102504,0.0,2.6614,0.0,0.0
102505,0.0,0.0,0.0,0.0
102506,0.0,0.9736,0.0,0.0
102507,0.0,0.0,0.0,0.589
102508,0.0,0.0,0.8938,0.0
86692,0.0,0.0,0.0,0.9947
102509,1.0994,0.2779,0.7112,0.0
102510,1.8474,0.0,0.0,0.1958
102511,0.0,0.0,0.0,0.0
102512,0.0,0.0,0.0,0.0
102513,0.0,0.0,0.0,0.0
102514,0.0,0.0,0.0,0.0
102515,0.0,0.0,0.0,0.0
102516,1.54,0.7058,0.0,0.0
102517,0.0,0.7058,0.6819,0.0
102518,0.0,0.0,0.7569,0.7124
86693,0.0,0.9125,0.1499,0.5333
85111,0.0,0.0,0.0,0.0
102519,0.0,0.902,0.0,0.0
102520,0.0,1.4775,0.0,0.0
102522,0.0,0.9861,0.79,0.0
102524,0.0,0.0,0.0,0.0
102525,0.0,0.0,0.0,0.0
102526,0.0,0.9221,0.0,0.0
102527,0.0,0.0,0.0,0.0
102528,0.0,0.0,0.0,0.0
86694,0.0,0.0,0.0,0.0
102529,0.0,0.5533,0.0,0.0
102530,0.0,0.3273,0.0,0.6237
102531,0.6936,0.5234,0.0,0.0
102532,0.0,0.0,0.3986,0.4501
102533,0.0,0.0,0.0,0.0
102534,0.0,0.7841,0.0,0.0
102536,0.0,0.4504,0.0,0.0
102537,0.0,0.0,0.0,0.0
102538,0.0,0.5021,0.0,0.0
102539,0.0,0.0,0.0,0.0
102540,0.0,0.0,0.9015,0.0
102541,0.0,1.2994,1.6122,0.0
102542,2.7141,0.0,1.3663,0.0
102543,0.0,0.0,0.0,0.0
102545,0.0,0.7512,0.0,0.5766
102546,0.0,1.0728,0.0,0.0
102547,0.0,0.0,0.0,0.0
102548,0.0,0.0,0.0,0.0
86696,0.0,0.0,0.0,0.0
102549,0.0,0.0,0.0,0.0
102550,0.0,0.8076,0.0,0.0
102551,0.0,0.0,0.0,0.0
102552,0.0,0.0,0.0,0.0
102553,0.0,0.0,0.0,0.0
102554,0.0,0.0,0.0,0.0
102555,0.0,0.6582,0.0,0.0
102556,0.0,0.9405,0.0,0.0
102557,0.0,0.0,0.0,0.0
102558,0.0,0.4086,0.0,0.0
86697,0.0,0.0,0.0,0.0
102559,0.0,0.0,0.0,0.0
102561,0.0,1.0919,0.0,0.0
102563,0.0,0.0,0.0,0.0
102564,0.0,0.0,0.7258,0.0
102565,0.0,0.0,0.0,0.0
102566,0.8241,0.195,0.0,0.0
102567,0.0,0.0,0.0,0.0
102568,0.0,0.0,0.0,0.0
86698,0.0,0.0,0.0,0.0
102569,0.0,0.3391,1.4884,0.0
102570,0.0,0.0,0.0,0.0
102571,0.0,0.0,0.0,0.0
102572,0.0,0.0,0.0,0.0
102573,0.0,0.0,0.0,0.0
102574,0.0,0.0,0.0,1.7128
102575,0.7983,0.0,0.0,0.513
102576,0.0,0.5488,0.0,0.0
102577,0.0,0.7399,0.0,0.0
102578,0.0,0.6642,0.0,0.0
86699,0.0,0.4485,0.6949,0.0
102579,0.0,0.2939,0.4271,0.0
102581,1.3225,0.0,0.0,0.7854
102582,0.0,0.7431,0.0,0.0
102583,0.0,0.0,0.0,0.0
102584,0.0,0.6012,0.0,0.0
102585,0.0,0.0,0.0,0.0
102586,0.0,0.4443,0.0,0.0
102587,0.0,0.9531,0.0,0.0
102588,0.0,0.0,0.0,0.0
86700,0.0,0.6778,0.0,0.0
102589,0.0,0.0,0.0,0.0
102590,0.0,0.5442,0.0,0.0
102591,0.0,0.0,0.0,0.6044
102592,0.0,0.0,0.0,0.0
102593,0.0,0.0,1.5675,0.0
102594,0.0,0.0,0.0,0.0
102595,0.0,0.0,0.0,0.0
102596,0.0,0.0,0.0,4.3925
102597,0.0,0.0,0.0,0.0
102598,0.0,0.0,0.9015,0.0
86701,0.0,0.0,0.0,0.0
102599,0.0,0.0,0.9015,0.0
102600,0.0,0.9151,0.0,0.0
102601,0.0,0.0,0.5154,0.5655
102602,0.0,0.0,0.0,0.0
102603,0.0,0.3149,1.5069,0.0
102604,0.0,0.0,0.0,0.0
102605,0.0,0.0,0.0,0.0
102606,0.9102,0.0,0.0,0.0
102607,0.0,0.0,0.0,0.0
102608,0.0,0.0,0.0,0.0
86702,0.0,0.0,0.0,0.0
102609,0.0,0.0,0.0,0.0
102610,0.0,0.0,0.9749,0.0
102611,0.0,0.0,0.0,0.6333
102612,0.8374,1.0617,0.0,0.0
102613,0.0,0.0,0.0,0.0
102615,0.0,0.0,1.2714,0.8854
102616,0.0,0.0,0.0,0.0
102617,0.0,0.0,0.0,0.0
102618,0.0,0.4059,1.3032,0.0
85112,1.3007,0.0,0.0,0.0
102619,0.0,0.0,2.3704,0.0
102620,0.0,0.0,0.0,0.0
102621,0.0,0.4795,0.0,0.0
102622,0.8185,0.0,0.0,0.0
102623,0.0,0.0,0.6322,0.0
102624,0.0,0.8884,0.0,1.0444
102625,0.0,0.0,0.0,0.0
102626,0.0,0.0,0.5924,0.6082
102627,0.0,0.3112,0.0,0.0
102628,0.0,0.0,0.0,0.0
86704,0.0,0.0,0.0,0.0
102629,0.0,0.0,0.0,0.0
102630,0.0,0.0,0.0,0.0
102631,0.0,0.0,0.0,0.0
102632,0.0,0.0,0.0,0.0
102633,0.0,0.0,0.0,0.0
102634,1.0062,0.0,0.0,0.0
102635,0.0,0.0,0.0,1.4999
102636,0.0,0.0,0.0,0.0
102637,0.0,0.4788,0.0,0.0
102638,0.0,0.0,0.8255,0.0
86705,0.0,0.4017,0.0,0.7655
102639,0.0,0.0,0.0,0.0
102640,0.0,0.6237,0.0,0.0
102641,0.0,0.0,0.0,0.0
102643,0.0,0.0,0.0,0.0
102644,0.9348,0.0,0.0,0.0
102645,0.0,0.0,0.0,0.0
102647,0.0,0.0,0.0,0.0
102648,0.0,0.0,0.0,0.0
102649,0.0,0.5244,0.0,1.1525
102650,0.0,1.1028,0.0,0.0
86706,0.0,0.0,0.0,0.0
102651,0.0,1.0035,0.0,0.0
102652,0.0,0.5259,0.0,0.0
102653,0.0,0.5259,0.0,0.0
102654,0.0,0.0,0.0,0.7043
102655,0.0,0.0,0.0,0.0
102656,1.5446,0.0,0.0,0.0
102657,0.0,0.0,0.0,0.0
102658,0.0,0.0,0.0,0.0
102659,0.0,1.242,0.0,0.0
102661,0.0,0.0,0.0,0.0
102662,0.0,0.0,0.0,0.0
102663,0.0,0.0,0.0,0.0
102664,0.0,0.0,0.0,1.147
102665,0.0,0.5543,0.9446,0.0
102666,0.0,0.0,0.0,0.0
102667,0.0,0.0,0.0,0.0
102668,0.0,0.0,0.0,0.0
102670,0.0,0.0,0.0,0.0
86708,0.0,0.0,0.0,0.0
102671,0.075,0.0,0.5047,0.3011
102672,0.0,0.0,0.0,0.0
102673,0.0,0.0,0.0,0.0
102674,0.0,0.435,0.0,0.0
102676,0.0,0.0,0.0,0.0
102677,0.0,0.0,0.0,0.0
102678,0.0,0.0,0.0,0.0
102679,0.0,0.0,0.9982,0.0
102680,0.0,0.9591,0.9606,0.0
86709,0.0,1.8124,0.0,0.0
102681,0.0,0.0,0.0,0.0
102682,0.0,0.0,1.0173,0.8102
102683,0.0,0.0,0.0,0.0
102684,0.0,0.0,0.0,0.0
102685,0.0,0.6238,0.0,0.0
102686,0.0,0.4983,0.0,0.0
102687,0.0,0.0,0.0,0.0
102688,0.0,0.0,0.0,0.0
102689,0.0,0.5101,0.0,0.0
102690,0.0,0.0,0.5806,0.0
86710,0.0,0.468,0.0,0.0
102691,0.0,0.6545,0.5104,0.0
102692,0.0,0.0,0.508,0.0
102693,0.0,0.3162,0.0,0.0
102694,0.0,0.2477,0.2923,0.0
102695,0.0,0.0,0.0,0.0
102696,0.0,0.0,0.0,0.5028
102697,0.0,0.0,0.5304,0.0
102698,0.0,0.6405,0.0,0.0
102699,0.0,0.0,0.0,0.9
102700,0.0,1.0036,0.0,0.0
86711,0.0,0.0,0.0,0.0
102701,0.0,0.0,0.0,0.0
102702,0.0,0.0,0.0,0.0
102703,0.0,0.0,0.0,0.0
102704,0.0,0.8944,0.0,0.0
102705,0.0,0.0,1.0374,0.0
102706,0.0,0.0,0.0,0.0
102707,0.0,0.6781,0.0,0.0
102708,0.0,0.0,0.0,0.0
102709,0.0,0.0,0.0,0.0
102710,0.0,0.0,0.0,0.0
86712,0.0,0.0,0.0,0.0
102711,1.3482,0.0,1.2558,0.0
102712,0.0,0.0,0.0,0.0
102713,0.0,0.0,0.0,0.0
102714,0.0,0.0,0.0,0.0
102715,0.0,0.0,0.0,0.0
102716,0.0,0.8305,0.0,0.0
102717,0.0,0.0,1.1196,0.0
102719,0.0,0.0,0.0,0.0
102720,0.0,0.0,0.0,0.0
86713,0.0,0.6846,0.0,0.0
102721,0.0,0.0,0.0,0.0
102723,0.0,0.0,0.0,0.0
102724,0.0,0.0,0.0,0.0
102725,0.0,0.0,0.0,0.0
102726,0.0,1.0261,0.0,0.0
102727,0.0,0.7974,0.0,0.0
102728,0.0,0.0,0.0,0.0
102729,0.0,0.0,0.0,0.0
102730,0.0,0.0,0.0,0.0
86714,0.0,0.0,0.0,0.0
102731,0.0,0.7228,0.0,0.5597
102732,0.0,0.5576,0.0,0.0
102733,0.0,0.0,0.0,0.0
102734,0.0,0.0,0.0,0.0
102735,0.0,1.0287,0.0,0.9947
102736,0.0,1.7986,0.0,0.0
102737,0.0,0.0,0.0,0.0
102738,0.0,0.0,0.0,0.0
102739,0.0,0.0,0.0,0.6805
102740,0.0,0.5885,0.0,0.0
86715,0.0,0.0,2.7205,0.0
102741,0.0,0.7439,0.0,0.0
102742,0.0,1.5342,0.0,0.0
102743,0.0,0.523,0.0,0.0
102744,0.0,1.9215,0.0,0.0
102745,0.0,0.0,0.539,0.0
102746,0.0,0.0,1.1888,0.0
102747,0.0,0.0,1.3729,0.0
102748,0.0,0.0,0.0,0.0
102749,0.0,1.277,0.0,0.0
102750,0.0,1.7619,0.0,0.0
86716,0.0,0.2552,0.0,0.3986
102751,0.0,0.0,0.0,0.0
102752,0.9674,0.7089,0.0,0.0
102753,0.0,0.6767,0.0,0.0
102754,0.0,0.0,0.0,0.0
102755,0.0,0.0,0.0,0.0
102757,0.0,0.0,0.0,0.6961
102758,0.0,0.0,0.0,0.0
102759,0.0,0.5315,0.0,0.0
102760,0.0,0.0,0.4414,0.8442
86717,0.0,0.0,0.0,0.0
102761,0.0,0.0,0.0,0.0
102762,0.0,0.828,0.0,1.0859
102763,1.0523,0.0,0.0,0.0
102764,0.0,0.3601,0.0,0.0
102765,0.0,0.0,0.0,0.0
102766,0.0,0.0,0.0,0.0
102767,0.0,0.0,0.0,0.0
102768,0.0,0.8132,0.0,0.0
102769,0.0,0.5557,0.0,0.5035
102770,0.0,0.0,0.0,0.0
86718,0.0,0.0,1.4885,0.0
102771,0.0,0.5647,0.0,0.0
102772,0.0,0.0,0.0,0.0
102773,0.0,0.0,0.479,0.0
102774,0.0,0.0,0.0,0.0
102775,0.0,0.0,0.0,0.0
102776,0.0,0.0,0.0,0.0
102777,0.0,0.0,0.0,0.0
102778,0.0,0.0,0.0,0.8879
102779,0.0,0.0,0.0,0.0
102780,0.0,0.0,0.0,0.0
86719,1.0288,0.0,1.4616,0.0
102781,0.0,0.5725,0.0,0.0
102782,0.0,0.0,0.0,0.0
102783,0.0,0.0,0.0,0.0
102784,0.0,0.865,0.0,0.0
102785,0.0,0.6761,0.0,0.0
102786,0.0,0.0,1.2279,0.0
102787,0.0,0.0,0.0,0.0
102788,0.0,0.8796,0.7615,0.0
102789,0.6016,0.0,0.0,1.2391
102790,0.9598,0.0,0.0,1.2471
86720,0.0,0.4247,1.1067,0.0
102791,0.0,0.0,0.0,0.0
102792,0.0,0.6704,0.8443,0.0
102793,0.0,0.0,0.2402,0.0
102794,0.0,0.0,0.0,0.8566
102795,0.0,0.0,0.0,0.8383
102796,0.0,0.0,0.0,0.8607
102797,0.0,0.0,0.0,0.0
102798,0.0,0.0,0.0,0.8266
102799,0.0,0.0,0.0,0.0
102800,0.0,0.0,0.0,0.0
86721,0.0,0.0,0.0,0.0
102801,0.0,0.0,0.8371,0.0
102802,0.0,0.3962,0.9666,0.4237
102803,0.0,0.0,0.0,0.0
102804,0.0,0.8248,0.0,0.0
102805,0.0,0.0,0.0,0.0
102806,0.0,0.0,0.0,0.0
102807,0.0,0.0,0.0,0.0
102808,0.0,0.0,0.0,0.0
102809,0.0,0.0,0.0,0.0
102810,0.0,0.5021,0.0,0.0
86722,0.0,0.0,0.2345,0.2956
102811,0.0,0.0,0.0,0.0
102812,0.0,0.0,0.0,0.0
102813,0.0,0.0,0.0,2.0348
102814,0.0,0.0,0.0,0.0
102815,0.0,0.0,0.0,0.0
102816,0.6396,0.0,0.3148,0.0
102817,0.0,0.7901,0.0,0.7327
102818,0.0,0.7998,0.5834,0.0
102819,0.0,0.0,0.0,0.0
102820,0.0,0.5458,0.0,0.0
86723,0.0,0.0,0.0,0.0
85114,0.0,0.9829,0.0,0.0
102823,0.0,1.613,0.0,1.0279
102824,0.0,0.548,0.0,0.0
102825,0.0,0.0,0.0,0.0
102826,0.0,0.7433,0.0,0.0
102827,0.0,0.4863,0.0,0.6548
102829,0.0,0.0,0.0,0.0
102830,0.0,0.0,0.0,0.0
86724,0.0,1.3909,0.0,0.0
102831,0.0,0.0,0.0,0.0
102832,0.0,0.0,0.0,0.0
102833,0.0,0.0,0.0,0.0
102834,0.0,0.4078,0.0,0.914
102836,0.0,0.0,0.4941,0.0
102837,0.0,0.0,0.3108,0.0
102838,0.0,0.0,0.0,0.0
102839,0.0,0.0,0.7706,0.0
102841,0.0,1.3454,0.0,0.0
102844,0.0,0.6907,0.0,0.0
102845,0.0,0.0,0.0,0.0
102846,0.0,0.0,0.0,0.0
102847,0.0,0.3344,0.9511,0.5951
102848,0.0,0.0,0.0,0.0
102849,0.0,0.563,0.0,0.0
102850,0.0,0.0,0.0,0.0
102851,1.0576,0.0,0.0,0.4036
86726,0.0,0.0,2.3988,0.0
102852,0.0,0.6683,0.0,0.0
102853,1.6739,0.5077,0.0,0.0
102854,0.0,0.0,0.0,0.0
102855,0.0,0.0,0.6076,1.1463
102856,0.0,0.0,0.0,0.7734
102857,0.0,0.6443,0.0,0.0
102858,0.0,0.0,0.0,0.0
102859,0.0,0.0,0.0,0.0
102860,0.0,0.0,0.0,0.0
102861,0.0,0.0,0.0,0.0
86727,0.0,0.9384,0.0,0.0
102862,0.0,0.0,0.0,0.0
102863,2.7125,0.0,0.0,1.1378
102864,0.0,1.252,0.0,0.0
102865,0.324,0.9865,0.091,0.0
102866,0.0,0.7806,0.0,0.0
102867,0.0,0.0,0.0,0.0
102868,0.0,0.0,0.0,0.0
102869,0.0,1.3181,1.0523,1.1048
102870,0.0,1.119,1.2925,0.0
102871,0.0,0.0,0.8804,0.0
86728,0.0,0.0,0.0,0.0
102872,0.0,0.0,0.0,0.0
102873,0.0,0.0,0.0,0.0
102874,0.0,0.6601,1.026,0.0
102875,0.0,0.6275,0.0,0.0
102876,0.0,0.0,0.0,0.0
102877,0.0,0.0,0.0,0.0
102878,0.0,0.0,0.0,0.0
102879,0.0,0.6029,0.0,0.0
102880,0.0,0.0,0.0,0.0
102881,0.0,0.2946,1.679,0.0
86729,0.0,0.0,0.0,0.467
102882,0.0,0.5951,0.0,0.0
102883,0.0,0.4732,0.0,0.0
102885,0.0,0.0,0.0,0.0
102887,0.0,0.1862,1.5015,1.3988
102888,0.0,0.0,0.0,0.0
102889,0.0,0.0,0.0,0.0
102890,0.0,0.988,0.0,0.0
102891,0.0,0.0,0.0,0.0
86730,0.8373,0.3908,1.1,0.0
102892,0.0,0.0,0.0,0.0
102893,0.0,0.0,0.0,0.0
102894,0.0,0.0,0.0,0.0
102895,0.0,0.0,0.0,0.0
102896,0.0,0.0,0.0,0.0
102897,0.0,0.0,0.0,0.0
102899,0.0,0.5544,0.0,0.0
102901,0.0,0.0,0.6685,0.0
86731,0.0,0.0,0.0,0.0
102902,0.0,0.0,0.4075,0.0
102903,0.0,0.7079,0.0,0.0
102904,0.0,0.0,0.0,0.0
102905,0.0,0.0,0.0,0.0
102906,0.0,0.0,0.0,0.0
102907,0.0,0.0,0.0,0.0
102908,0.0,0.4133,0.0,0.0
102910,0.0,0.0,0.0,0.0
102911,0.0,0.0,0.8271,0.0
86732,0.0,0.7,0.0,0.0
102912,0.0,0.5858,0.9358,0.0
102913,0.0,0.0,0.0,0.0
102915,0.0,0.5065,0.7659,0.0
102916,0.0,1.449,1.5164,0.0
102917,0.0,0.0,0.0,0.0
102918,0.0,0.3323,0.5609,0.0
102919,0.0,0.0,0.0,0.0
102920,1.1802,0.0,0.0,0.0
102921,0.0,0.0,0.0,0.9295
86733,0.0,0.0,0.8114,0.0
85115,0.0,0.7669,0.0,0.0
102922,0.0,0.0,0.0,0.6567
102923,0.0,0.0,0.0,0.734
102924,0.0,0.0,0.0,0.0
102925,0.0,0.0,0.0,0.0
102926,0.0,0.3479,0.0,0.3395
102927,0.0,0.0,0.0,0.0
102928,0.0,0.6922,0.0,0.0
102929,0.0,0.0,0.0,0.0
102930,0.0,0.0,0.0,0.0
102931,0.0,0.0,1.1252,0.0
86734,0.0,0.0,0.0,0.0
102932,0.0,0.0,0.0,0.0
102933,0.0,0.995,0.0,0.0
102934,0.0,0.0,0.0,0.0
102935,0.0,0.0,0.0,0.0
102936,0.0,0.7793,0.0,0.874
102938,0.0,1.1525,0.0,0.0
102939,0.8992,0.0,0.0,0.0
102940,0.9899,0.0,1.189,0.0
102941,0.0,1.4885,0.0,0.8413
86735,0.0,0.0,0.0,0.0
102942,0.0,0.3595,0.0,0.0
102943,0.0,0.4854,0.0,0.0
102945,0.0,0.7147,0.0,0.0
102946,1.154,0.0,0.0,0.0
102947,0.0,0.0,0.0,0.0
102948,0.0,0.0,0.0,0.0
102949,0.0,0.3965,0.6143,0.0
102950,0.0,0.648,0.0,0.7556
102951,0.0,0.0,0.0,0.0
86736,0.0,0.7957,0.0,0.0
