id,c1,c2,c3,c4,c5,c6
555783,2.8672,3.7216,2.1162,3.8614,0.9548,0.0
555785,3.9841,0.6857,0.0,2.9689,1.2228,0.0
555786,1.6023,7.6314,2.262,6.0385,0.5488,0.9724
555789,3.0715,2.4479,0.548,1.2607,2.6803,0.0
555790,6.7526,3.8857,0.0,2.4905,4.0359,0.0
555791,4.9626,2.235,1.7723,2.4658,2.7466,0.0
555792,2.0677,2.5796,1.5422,1.3484,0.8399,0.0
539239,2.856,1.3523,0.0,2.9397,2.6894,1.3761
555793,3.7147,2.3861,1.5521,1.2582,0.6243,0.0
555794,0.7817,1.1439,0.0,0.7817,0.0,2.7845
555795,0.0,0.0,0.0,0.0,0.0,0.8273
555798,0.0,1.722,0.9064,3.3417,1.6384,0.0
555799,2.3738,0.6249,0.0,0.0,0.0,0.0
555800,4.7962,3.8566,1.5845,2.176,1.6613,0.0
555801,3.8677,1.9963,1.7974,5.1439,3.1984,0.9873
555802,0.0,1.1371,0.0,1.4229,0.0,0.0
555803,5.7521,3.0416,1.4803,0.844,6.9625,1.4803
555804,3.1667,0.9781,0.3505,0.3505,0.0,0.0
539240,5.6592,4.4733,1.5628,4.0002,3.6563,0.5334
555805,7.466,8.1589,3.5134,6.7343,3.0461,1.6396
555806,3.1165,1.3773,0.0,0.0,1.4819,0.3174
555807,4.3252,1.0977,1.0977,1.0977,0.0,0.0
555808,3.2439,1.7707,0.0,4.2935,0.0,0.0
555809,2.0774,1.0979,0.0,2.2651,1.0953,0.5413
555810,1.139,1.902,0.0,0.0,0.4941,0.0
555816,4.0108,1.558,0.0,0.916,0.9662,0.0
555817,4.9472,0.8046,0.0,1.8225,1.8732,0.0
555818,4.4916,1.0553,1.6683,3.9083,1.295,0.9498
555819,5.2452,6.1332,2.9774,2.3544,1.0521,0.0
539241,3.6581,2.5738,0.0,0.0,0.4132,0.0
555820,4.2996,0.906,0.0,3.4917,3.5275,0.0
555822,3.5802,5.6885,2.8261,6.0914,4.2159,2.3265
555825,9.6615,2.0042,1.1917,3.7516,3.933,0.0
555826,5.5512,0.9496,0.0,1.3863,2.336,1.3863
555827,4.5502,4.3265,0.0,2.6974,2.2841,0.7309
555828,3.5122,1.2812,1.2512,0.0,2.2609,0.0
555829,0.3738,0.0,1.9573,0.0,0.0,0.0
555830,2.9211,4.3164,0.0,2.1174,2.0612,0.0
555831,6.3929,7.4986,1.3445,3.377,2.8519,0.5049
555832,3.5796,4.8082,0.0,1.3495,3.5695,0.5542
539242,4.7594,2.8653,0.0,0.6463,3.6034,0.552
555833,4.4831,2.1911,0.4188,1.744,2.7479,0.0
555834,1.753,0.2562,0.7031,0.0,0.7256,0.7256
555835,6.4935,7.2925,1.0227,7.0077,0.0,0.0
555837,1.6503,3.097,0.0,2.8666,2.9818,1.3316
555838,9.8861,2.1918,0.0,2.6606,3.6435,0.0
555839,3.1981,6.801,0.0,2.987,1.9711,0.0
555840,1.0856,2.7787,0.0,1.4429,1.0856,0.0
555841,0.0,1.7535,0.0,0.0,0.0,0.0
555844,0.0,0.0,0.0,0.0,0.0,0.0
555845,6.9601,0.8164,0.0,0.5673,2.7313,0.0
539243,4.5807,2.8842,0.8537,0.527,2.3018,0.0
537605,6.5485,5.4454,1.8697,2.9502,7.5425,0.289
555846,3.4316,1.3541,0.6218,0.0,4.3107,0.0
555847,1.1152,2.6963,1.1152,2.0192,0.0,0.0
555848,6.0042,9.4264,1.4121,3.4773,2.698,1.1128
555849,2.2439,1.2849,0.0,2.5863,0.4186,0.6692
555850,4.7066,4.9219,0.7456,3.4774,2.4353,2.1476
555851,3.6193,0.0,2.5184,1.0988,1.4196,1.4196
555852,3.0042,0.0,0.0,2.0634,0.9408,0.0
555855,4.1712,5.5074,1.385,1.9867,2.6678,2.2614
555859,1.9749,1.6127,0.0,0.0,0.3875,0.0
555860,7.605,2.9205,2.4478,2.0901,0.4052,0.0
539244,0.0,0.0,1.547,0.0,0.0,0.0
555861,11.0913,3.9419,0.0,2.5865,3.1661,0.3949
555863,3.3313,1.7858,0.0,4.9854,2.5122,0.0
555864,4.5899,3.2498,0.5238,3.346,3.7168,0.4868
555865,4.0176,5.5418,1.2889,0.6981,1.9507,2.275
555867,6.5204,1.9899,0.0,1.9899,1.8935,0.0
555868,1.7058,1.5048,0.0,3.8443,0.8414,0.0
555870,1.6464,1.6655,1.7214,1.9152,2.5264,0.42
555873,6.7184,5.4081,1.8246,2.4763,2.1309,0.6848
539245,8.4299,4.9847,2.4425,3.8774,3.6772,0.459
555874,2.732,1.6929,0.0,0.2858,1.6574,0.6022
555875,6.0388,4.6697,0.9579,2.9996,5.1112,0.9678
555876,5.7031,4.804,0.4495,2.6031,3.3218,0.0
555877,4.8046,0.8692,2.2548,5.1362,0.0,1.2851
555879,1.2932,2.9444,0.0,1.4028,0.0,0.0
555880,2.2618,1.9766,1.3142,2.0029,0.0,1.1931
555881,2.6191,0.0,1.5327,0.0,1.5327,1.5327
555882,4.8367,4.3082,2.3959,3.5434,1.7347,0.0
555883,2.7799,0.0,0.0,0.0,0.0,0.0
555884,2.4943,4.6606,1.1585,4.6606,0.0,0.0
539246,4.5927,3.3444,1.3757,2.7941,0.7652,0.0
555885,4.5402,8.1945,0.5387,4.2081,4.9329,2.4036
555886,2.2451,2.1486,0.0,3.9426,1.0891,0.0
555888,6.808,0.6295,1.1101,2.1723,2.0641,0.0
555889,2.462,3.2416,0.0,0.9171,0.3401,1.8686
555890,7.1825,4.351,2.3904,2.4749,2.4002,0.0
555891,9.1198,6.4145,1.3786,2.3582,4.1433,0.0
555892,3.8557,4.6994,0.0,3.8085,2.2623,0.0
555894,4.7798,3.3771,0.7078,2.525,4.4018,2.1453
555896,5.9244,3.607,0.744,4.4276,2.8734,0.4208
555897,8.7876,7.8282,1.7681,3.7081,3.3966,2.0474
539247,4.479,3.845,0.6068,2.0178,2.0703,1.2426
555899,7.9554,3.3893,0.0,2.3446,1.2364,0.0
555901,2.1625,3.0057,1.0637,1.0637,1.942,0.0
555902,7.3291,2.7172,0.5249,0.0,2.8588,1.6485
555904,4.2812,4.3776,0.6403,3.1438,4.6087,0.0
555906,7.0214,5.3966,0.0,3.6058,2.6763,0.0
555907,3.643,2.4429,0.0,1.1961,1.0747,0.0
555908,2.1051,1.8739,1.1123,1.8739,0.0,0.6461
555909,1.1111,2.3004,0.8512,0.8512,0.0,0.0
555910,4.9172,9.0212,0.0,2.3013,6.6378,4.9263
539248,0.6811,3.6634,0.0,6.9014,0.6811,1.4539
555911,3.3008,1.1424,0.0,1.2034,2.1045,0.5858
555912,5.6427,4.8306,0.1902,0.3494,1.2785,1.6127
555913,5.4278,4.6859,0.6478,0.3154,2.4689,0.0
555915,1.1371,0.7639,0.7639,0.7639,0.0,0.0
555916,2.0189,0.8819,0.0,0.0,0.0,0.0
555917,2.4277,0.1951,0.796,0.796,2.3954,0.0
555918,3.5142,5.975,0.6301,3.5707,1.9997,0.0
555919,4.7345,3.6542,0.0,2.7295,5.3427,2.1683
555920,2.7978,3.6803,1.2454,1.2454,1.2454,0.0
555921,6.8683,2.0768,1.5289,1.3832,1.05,0.0
555922,1.155,0.0,1.155,1.155,1.1434,0.0
555923,1.8501,2.6256,0.0,0.8163,1.5936,0.0
555924,1.1371,0.0,0.0,0.0,0.0,0.0
555925,4.8149,4.1928,1.3259,1.8868,3.2431,0.8142
555926,3.8425,7.5727,2.0875,4.4771,2.0313,4.1145
555927,0.2953,0.2505,0.0,0.0,0.9212,0.0
555928,5.5964,1.5699,0.0,1.3686,0.0,0.0
555929,5.4699,3.4125,3.4826,3.643,1.0783,0.0
555930,3.1836,1.3201,1.3453,1.3453,2.6899,0.6065
555931,2.0597,0.2192,4.2857,2.2446,0.7324,0.0
539250,6.6924,0.0,2.658,4.4104,2.0704,0.9487
555932,2.7901,1.1729,0.0,2.8495,1.6586,1.3418
555934,4.0675,0.2062,0.0,0.7694,2.1741,0.6488
555935,8.1944,7.3078,1.3347,5.93,5.1364,0.7865
555936,8.2919,4.4342,1.6738,1.389,1.6063,0.6189
555937,7.0831,2.9844,0.0,2.1399,3.4175,0.0
555938,6.2975,6.5619,1.0559,4.3376,4.1187,0.3797
555939,4.7856,1.8101,0.9953,3.1128,2.4156,0.0
555940,3.4707,4.828,0.0,0.0,1.0033,0.0
555941,8.4528,1.2365,2.3172,0.8084,3.8993,0.0
539251,4.2531,1.3867,0.0,2.4108,1.6395,1.4558
555942,0.0,1.4214,1.525,0.6649,0.0,0.0
555943,2.8205,3.9504,1.9172,1.1478,2.5617,0.0
555944,4.0498,6.7855,0.3598,3.0812,1.6159,0.3033
555945,4.8845,2.66,1.7711,3.596,4.17,1.7755
555946,9.5394,8.9331,0.0,5.2212,5.6652,1.3974
555947,4.7954,6.7825,0.3654,2.8949,3.6428,2.4058
555951,1.7984,4.028,0.0,3.8875,0.8528,0.0
555952,4.2322,5.5298,0.7824,6.3694,2.5712,0.0
539252,2.734,1.7149,0.0,3.1292,3.0464,0.0
555953,2.221,2.779,0.0,2.2105,0.0,0.0
555955,7.5154,4.2719,2.5152,6.3532,2.2283,2.0024
555956,4.8783,1.0361,0.5705,1.2058,1.2058,0.0
555957,5.5597,4.8301,0.5701,2.971,5.5994,1.4645
555958,5.7373,3.058,0.0,4.2796,2.6552,0.9932
555959,3.8796,1.5228,0.0,0.0,0.0,0.0
555961,1.9645,1.9645,0.0,0.0,0.0,0.0
555963,4.1665,2.7695,1.5027,2.7302,2.4532,0.0
539253,5.2116,7.0285,1.4527,1.9112,3.2355,4.3554
555964,3.2874,3.6111,0.0,3.5216,0.8666,0.0
555965,4.4396,5.1579,0.4647,2.4045,2.3321,2.1746
555967,2.1475,2.1475,2.4922,4.6397,0.0,2.1475
555968,3.3648,2.4624,1.3399,2.1551,1.1433,1.1433
555969,10.2532,6.3664,1.8712,3.267,4.6316,0.4218
555970,4.3282,2.3413,0.0,1.4924,2.3952,0.0
555971,7.188,5.3864,0.4884,1.2907,2.4542,1.4721
555972,5.9611,2.0113,0.6299,0.5525,2.6627,1.4861
555973,8.1317,1.1655,0.8945,2.2085,1.8241,0.0
555974,5.7981,3.7321,0.5238,1.7733,2.5562,0.0
539254,3.6572,1.2933,0.0,1.7307,0.7016,0.6698
555976,5.6809,1.97,1.5837,2.2516,2.3712,1.4007
555978,3.5968,1.9782,0.0,1.0593,3.97,1.9971
555979,5.9762,4.5972,1.8615,4.9191,4.3764,1.2941
555980,4.484,0.6271,0.0,0.0,2.4685,0.0
555981,4.8979,2.7479,0.8375,2.6147,1.9632,0.3172
555982,4.4989,11.2537,2.9015,3.3135,0.979,3.3648
555983,2.568,0.8726,0.5051,1.5753,1.5991,0.8125
555984,2.4097,2.9099,0.0,0.0,0.0,0.0
555985,6.0961,12.897,3.5974,6.8325,3.1203,0.0
539255,3.8683,1.7593,1.8132,1.8132,0.4568,0.0
555986,10.8056,5.6479,0.5306,3.2541,2.9621,1.0102
555987,4.5596,4.0894,2.3801,0.7572,1.2834,0.0
555988,5.441,3.476,0.2861,1.6685,0.7435,0.4839
555989,0.8767,2.2087,2.9115,3.7883,0.8767,0.0
555990,0.0,1.4813,0.8104,1.4813,0.0,0.0
555991,5.4024,2.5078,0.0,1.7833,4.4444,0.0
555993,5.9181,2.3229,0.0,1.8106,4.0332,0.0
555994,6.1076,3.2174,0.0,2.4894,4.4318,0.0
555995,2.1884,0.0,0.0,2.3878,1.0749,1.0749
555996,6.2568,2.3197,0.0,1.8066,4.4705,0.0
539256,6.2647,2.088,0.0,2.9123,1.8397,0.0
555997,7.6487,4.3589,1.128,4.5686,0.6612,0.3783
555999,8.3754,5.5441,4.2012,5.629,4.2157,1.6292
556000,2.0893,1.5495,0.0,0.0,0.4421,0.0
556002,3.796,4.0354,0.4377,4.1732,2.3024,1.6194
556003,4.4126,2.0983,0.9664,3.6716,2.2199,0.0
556004,6.7943,2.9886,0.0,0.9049,1.882,1.0216
556005,2.1975,0.8796,2.8883,4.2283,0.3303,0.836
556006,5.5915,4.5419,0.0,3.4951,3.4976,0.0
556007,1.1426,0.0,0.0,1.451,1.6439,0.0
539257,1.8848,1.8848,1.3897,1.3897,0.4803,0.0
556008,4.5532,1.2584,0.959,2.2174,0.6294,2.2874
556009,3.2038,9.0741,0.0,2.1896,1.8102,2.4904
556010,1.5589,1.4407,0.0,1.435,0.0,0.0
556011,5.8193,8.0986,1.9983,3.3898,3.9701,0.6171
556012,8.4262,1.8273,1.1274,2.5246,2.8959,0.0
556013,1.5677,1.4059,1.4059,4.8285,1.4059,2.0483
556015,1.6441,0.2558,0.0,1.2886,1.2886,0.0
556016,5.0109,1.1733,0.0,1.1733,3.345,0.0
556018,5.6996,2.4313,1.7361,0.9928,2.1608,0.5874
556019,7.0485,6.0995,0.6083,4.2909,3.6018,2.2699
539258,3.5605,0.8091,0.0,2.2013,0.0,0.0
556021,3.1063,0.6388,0.0,0.0,0.4999,0.0
556023,6.1612,5.7885,1.5485,4.5816,1.4655,0.8389
556024,4.0237,8.9662,2.6311,0.9282,1.2681,2.99
556025,3.1772,2.6761,0.722,2.9248,2.5341,0.9382
556026,1.3743,0.0,0.0,1.1524,0.0,0.0
556027,1.2035,1.2035,0.0,1.3551,1.2035,1.2035
556029,1.0038,1.6634,0.0,0.6596,1.0038,1.0038
556030,2.6031,8.5731,2.6214,4.3306,3.6826,3.6826
556031,3.1654,6.2406,0.0,2.4078,1.7504,1.3369
539259,6.3525,2.0555,5.5709,5.8283,1.8093,0.0
556032,6.2322,6.2077,0.465,4.0231,4.9875,0.9569
556033,0.0,2.9841,1.6781,0.0,1.8222,1.3059
556034,0.94,0.9015,0.0,0.9015,0.0,0.0
556041,4.4922,6.1243,3.0616,3.095,3.6392,0.3278
556042,4.4711,1.9103,0.0,1.5293,4.4576,0.5938
556043,1.4172,1.0134,0.0,2.4306,0.0,0.0
556044,9.6738,9.0058,1.4425,3.3291,5.5161,0.0
556045,8.8523,7.7776,3.5568,4.0249,6.1449,2.0649
556046,5.3656,1.9767,0.0,1.9767,0.0,0.0
539260,2.3399,1.1583,0.0,2.3206,0.7784,0.0
556047,0.0,0.0,0.0,0.0,0.0,0.0
556048,3.6563,3.4545,1.9456,3.9501,4.1913,0.7542
556049,3.7677,5.2131,2.1774,1.4096,0.4445,0.0
556050,3.6307,1.7595,2.31,1.0529,0.0,0.0
556051,1.9923,3.0911,1.9986,2.8138,0.8151,0.0
556052,6.9764,7.7693,1.3291,1.7449,3.2836,1.0049
556053,6.209,3.7299,2.0899,3.2332,2.2413,0.0
556055,3.786,1.8953,0.0,0.892,0.0,0.0
556056,0.0,0.0,0.0,0.0,0.0,0.0
539261,3.7506,4.663,1.8613,2.4005,2.0002,0.0
556060,6.8697,2.8554,2.9281,3.1467,2.2996,0.3482
556061,1.8379,2.9818,2.9818,2.6827,3.5136,1.6987
556062,5.8312,3.9727,0.9285,3.0235,3.1033,1.0769
556063,0.9431,0.9431,0.0,0.9431,0.9431,0.0
556064,2.8385,1.9054,0.0,0.0,0.8174,0.0
556065,0.9407,0.9407,0.9406,0.9407,0.9407,0.0
556068,10.3278,5.9458,0.712,5.4212,5.4964,1.9805
556069,4.0645,2.6123,2.0779,4.2426,1.3535,0.5289
556070,6.3208,3.3807,0.9661,1.4712,1.895,0.0
539262,4.0889,7.0375,2.1125,3.1496,3.2351,1.3516
556071,6.6732,2.7276,0.0,1.8684,4.4247,0.0
556072,6.401,5.7198,0.0,4.3307,1.6204,2.444
556073,4.7361,2.7091,1.2679,4.4827,3.2106,0.2892
556074,10.6999,8.444,1.3898,4.6114,6.8726,1.6587
556075,1.9641,0.6691,1.1748,0.6691,0.0,0.0
556076,4.669,2.5837,1.2621,2.152,3.8876,0.0
556079,3.4151,1.7629,1.0801,1.3479,1.7672,0.0
556080,3.9249,2.3432,0.0,0.0,3.0109,0.0
556081,0.0,0.9841,0.9841,0.0,0.0,0.0
539263,6.8617,0.0,3.5329,4.7848,1.7725,0.0
537607,2.5846,5.2195,0.0,1.0679,3.5966,0.0
556082,7.3012,4.9585,0.0,2.329,0.5561,0.0
556083,3.6329,3.4873,0.0,2.5946,0.8927,1.6042
556084,0.0,0.8247,0.0,0.8247,0.0,0.0
556085,4.8775,3.1334,0.0,1.9147,1.788,0.6166
556086,4.1883,3.6963,0.0,0.0,1.1105,0.0
556087,2.8082,1.0286,0.6513,1.6799,0.9361,0.0
556089,2.0063,0.1902,2.0274,2.0274,0.6075,0.0
556090,2.7646,1.712,0.0,0.8234,1.8485,0.0
556092,3.6478,4.8569,1.8374,2.2149,2.453,0.0
556094,2.8588,2.2362,1.0519,2.616,0.0,0.0
539265,3.5479,2.6489,1.1762,2.661,1.5572,0.4402
556096,2.9004,2.6474,0.0,1.1335,2.317,0.0
556097,6.9006,2.9153,2.8843,6.2372,5.0313,0.8591
556098,6.3751,2.0566,0.3189,1.4417,2.6069,0.0
556099,2.8188,6.4234,0.0,2.5346,2.8707,0.8709
556100,2.8265,2.8083,1.339,2.8978,3.8733,0.6542
556101,8.5384,7.4287,1.4757,1.4757,0.6189,0.0
556102,5.2159,1.6498,0.0,1.1076,0.5422,1.8651
556104,2.6528,2.314,0.0,0.0,0.0,0.0
556105,5.9926,4.7688,0.0,0.0,3.3531,1.8502
556106,5.2408,4.6911,0.7932,3.1661,1.5251,0.6631
539266,4.0418,0.0,0.0,1.5798,1.5798,0.695
556113,4.2986,3.3994,0.9051,0.5884,1.8335,0.0
556114,1.807,1.4913,0.0,0.8896,0.9631,0.2022
556115,2.8344,2.7861,1.3017,2.3739,0.0,0.0
556116,4.6506,4.4368,0.0,0.3267,0.6317,0.779
556117,4.7452,5.4025,1.2949,3.939,1.8615,0.8553
556119,4.9006,1.1476,0.0,2.4143,1.3487,1.2729
556121,6.6469,4.5171,1.4134,3.5808,5.3775,0.0
556122,3.4831,1.9435,1.0201,2.342,2.2565,0.8902
556123,9.161,5.113,0.0,2.0927,3.2409,2.6881
556124,0.7976,0.7976,1.5727,0.0,2.5076,0.0
539267,3.3255,1.6754,1.5538,3.7608,0.0,1.1866
556125,0.6458,1.4577,0.0,3.2528,0.0,0.0
556126,0.7281,0.0,0.0,0.0,0.3814,0.0
556127,1.0698,1.0698,0.0,0.0,0.0,0.0
556128,6.9825,2.1787,0.0,0.532,3.7412,0.0
556129,6.9881,3.5773,1.5741,2.7593,0.0,2.5935
556130,0.0,0.0,0.0,0.0,0.0,0.0
556131,5.8796,3.2517,1.6716,2.9757,1.2618,0.0
556133,1.3728,3.1614,0.0,3.1614,2.4616,1.6916
556135,4.2574,2.5919,0.0,0.0,0.6363,0.0
556136,1.0663,4.118,1.0222,0.0,1.7011,0.0
539268,2.2632,1.9533,2.6276,1.5066,0.7566,0.5347
556137,3.8003,2.4413,2.7241,1.1854,2.3212,1.5858
556138,12.7731,5.111,0.0,3.2781,5.5929,0.0
556139,5.6177,0.8179,0.0,0.9673,0.6743,0.0
556140,6.2536,3.8821,0.0,0.5605,5.9206,0.3301
556142,1.324,0.51,1.1166,2.9506,2.4406,0.0
556143,5.6314,4.1578,0.7958,0.0,0.0,0.0
556145,6.6676,1.1567,0.0,3.6685,3.4971,3.6685
556148,5.0508,3.1432,0.0,1.9168,1.0934,0.0
539270,8.9736,2.6892,0.7772,5.5534,1.1528,0.0
556149,1.5976,5.1813,1.3887,1.4318,0.602,0.0
556151,9.6791,2.9612,0.8943,6.1969,0.7195,0.0
556152,4.2626,2.6238,0.0,2.6027,1.5274,1.5274
556153,1.547,5.6326,0.0,2.9185,4.1926,0.0
556154,7.0717,4.759,0.0,1.1868,2.5709,3.602
556157,6.3626,3.0492,0.0,2.6568,2.2927,0.8564
556158,0.0,0.0,0.0,0.0,0.0,0.0
556159,0.0,1.6514,0.8829,0.0,2.5054,0.0
556160,3.5573,6.3699,0.0,0.9168,3.6648,3.8486
539272,3.4571,1.2056,0.0,0.0,0.8742,0.6927
556161,2.7052,2.0774,0.0,0.6665,1.7455,0.0
556163,6.1432,3.4201,1.5867,1.4706,3.6212,1.5867
556165,5.4234,4.2069,2.5122,1.4162,6.1166,2.6065
556166,2.9502,2.3229,0.5284,1.6634,1.6134,1.1409
556169,9.2111,5.0555,1.4203,6.2199,1.2991,2.6021
556170,2.2253,1.2762,2.2188,2.9006,0.0,0.0
556172,6.3887,4.4802,0.683,4.0086,2.999,0.9371
556173,0.8145,0.5871,0.0,1.3798,2.5305,0.0
556174,7.9983,3.8052,0.0,2.18,3.9952,0.7384
556175,11.0089,5.4692,1.5741,4.87,2.2694,0.0
539273,8.7009,1.5155,0.8974,4.0912,2.8,0.7352
556176,2.6658,4.2643,0.0,1.3437,0.0,3.0083
556177,8.5875,3.2161,0.0,5.4977,4.0434,1.6753
556178,2.4835,1.9527,0.5854,3.2696,1.1925,0.0
556179,6.9857,3.909,0.0,3.1491,1.9609,2.9069
556180,7.6438,2.6496,0.0,4.659,1.8192,2.5233
556181,10.1343,11.0016,1.0326,6.1909,4.4049,3.8247
556182,4.53,7.4678,1.0203,1.975,1.5802,0.0
556183,3.8633,1.3272,0.8211,0.0,1.7018,0.0
556185,7.4733,5.6758,0.9932,2.2269,4.4365,0.9067
539274,1.2219,0.2904,0.7628,0.0,1.5359,0.0
556186,5.0158,1.8783,0.9586,0.0,2.1152,0.0
556187,3.6208,1.0669,0.4483,0.9024,1.7078,0.5247
556188,2.5306,1.7438,1.7911,0.6965,2.4966,0.0
556189,2.3962,6.2524,0.7516,0.7516,0.4679,0.0
556190,0.956,0.956,0.0,0.0,0.9473,0.8132
556191,5.2631,4.0028,0.8658,4.9202,1.4623,0.7823
556192,3.4826,2.1258,0.0,0.0,0.0,1.1285
556193,3.4641,0.0,0.0,1.2344,0.0,0.0
556194,5.4034,4.4198,1.9381,1.3354,3.8356,0.4224
556195,8.1037,6.3267,1.1617,3.625,3.7226,0.9281
539275,2.3482,3.5423,1.2051,2.3482,2.2429,1.1941
556196,1.4748,0.2653,0.0,0.9391,0.8865,0.0
556197,3.9745,1.9219,0.0,0.6866,1.276,0.0
556198,2.7389,1.7582,0.0,0.0,1.7582,0.0
556199,3.6473,3.25,0.9409,0.0,2.6241,0.0
556200,1.1445,3.7847,0.0,4.7476,1.5531,0.0
556201,7.1658,2.8563,0.0,2.3174,2.1748,0.421
556202,5.4612,1.867,0.0,0.912,1.8793,0.0
556203,4.5417,1.7267,0.0,1.0511,0.0,0.0
556204,3.8893,3.6817,0.7741,1.2705,1.2115,0.8758
539276,6.2252,1.5958,0.0,1.5958,1.7063,0.0
537608,4.0605,3.9758,0.6858,1.3643,0.5857,0.6487
556206,3.8555,2.3777,0.0,2.9953,3.2495,0.0
556207,0.8206,0.0,0.8005,0.0,1.0557,0.0
556208,3.3493,2.1505,1.6691,2.5479,2.3027,0.4421
556209,7.4783,2.1109,0.7369,1.3888,1.991,0.0
556210,4.9779,2.5022,0.3374,1.4958,1.1074,0.0
556212,2.7988,2.7473,2.8958,2.1535,2.3815,0.0
556213,6.1008,0.6387,0.422,0.4927,0.0,0.0
556214,6.0853,0.6132,1.1979,3.5967,1.2567,0.8395
539277,4.3506,2.758,0.0,1.5353,0.2477,0.0
556216,2.7271,2.5422,4.0898,3.9799,1.8425,1.1889
556217,3.2827,0.899,0.0,0.899,0.7833,0.7651
556218,2.5298,1.2216,0.0,0.0,0.0,0.0
556219,5.3719,8.2722,1.3117,2.2896,6.1442,0.5965
556220,2.8149,4.529,0.0,0.8933,5.1375,0.0
556221,3.9144,2.3851,0.2583,3.6047,2.4282,0.0
556222,0.3278,0.0,0.0,0.0,1.0508,1.0508
556223,6.4019,4.0484,0.0,1.5385,3.183,0.0
556224,1.7682,2.9187,1.1444,0.6948,4.5181,2.7965
556225,5.186,6.4576,1.5748,1.7803,1.9669,1.5189
556227,5.0004,1.0714,0.0,0.9357,1.5875,0.0
556228,0.0,0.0,0.0,0.0,0.0,0.0
556229,6.1732,3.2858,0.0,1.3988,0.7016,0.0
556230,1.4545,3.4964,0.0,2.1254,0.0,0.0
556231,3.9449,4.2487,0.0,3.1064,2.4759,1.125
556232,7.6078,5.7757,2.1507,2.3808,6.7541,2.6111
556233,2.8419,1.5582,0.0,0.861,0.6761,0.0
556234,2.1755,3.2225,0.9659,2.0102,0.0,0.0
539279,6.3318,3.1896,1.2436,1.9461,2.4393,0.0
556236,4.7749,8.1638,5.3195,5.532,3.5467,1.4907
556237,9.6441,6.2217,1.195,4.6874,2.5823,1.2452
556241,2.5664,0.0,2.0228,0.0,2.0228,1.3857
556244,4.5985,1.3511,0.0,0.4491,2.5485,0.9946
556245,1.86,1.3113,1.1016,2.0307,1.7208,0.9291
556246,3.6677,6.6596,3.48,2.3417,3.8548,0.8195
539280,4.4146,2.5985,1.8364,2.5633,0.4067,0.0
556247,6.819,5.5662,1.9568,4.8362,2.951,2.4395
556248,4.1047,3.3066,0.0,2.2645,1.6384,0.0
556250,1.8025,4.6243,2.0145,1.6768,2.9412,0.8068
556252,2.1001,3.3688,1.0002,3.0017,1.4013,0.1244
556253,5.136,1.2907,0.0,1.7716,2.5643,0.3957
556254,7.3575,3.742,0.0,2.4924,3.3487,1.3785
556255,4.4588,2.351,1.7471,3.5047,3.3497,1.5243
556256,4.5427,3.3777,0.6544,2.4802,2.9051,0.0
556257,5.8563,1.384,0.0,1.1397,2.5067,0.0
539282,1.7285,1.3632,0.0,0.6997,1.0244,0.5976
556259,2.5113,3.1117,0.9772,2.4378,1.4728,0.0
556260,5.6165,2.649,0.0,0.0,2.649,2.649
556261,5.0933,2.9838,0.0,2.8362,1.7211,0.0
556262,1.7321,2.4749,0.0,0.0,0.9307,0.0
556263,3.5804,2.5903,2.2725,1.0466,1.0466,1.0466
556266,4.1783,2.3527,1.2509,1.3121,3.3193,0.0
556267,6.8857,5.2456,1.7942,5.7155,6.2868,3.2257
556270,3.0394,1.2929,1.035,1.8519,2.8589,0.0
539283,2.1734,0.5985,0.0,0.8199,0.6226,0.5593
556271,4.2712,1.9767,0.0,0.0,4.8909,1.1537
556272,5.9178,6.4591,3.3861,4.2687,5.5867,2.3675
556273,6.7433,2.9755,1.2315,3.7483,4.1589,1.7137
556274,6.5406,6.1222,0.5805,1.7103,2.6038,0.0
556275,4.3103,2.8247,0.4504,1.5782,1.6764,0.3774
556277,4.6005,2.36,1.5911,2.8735,2.6689,0.907
556278,1.5332,5.3969,0.7268,3.5033,0.0,0.0
556279,4.5512,2.8258,0.899,4.6667,1.9804,0.8969
556280,6.5805,7.6589,3.0635,3.6122,1.9449,0.7161
539284,3.5385,2.144,1.1828,2.7399,1.9284,1.9457
556281,9.5227,3.8957,2.3313,3.6491,2.6184,0.8634
556282,9.9533,6.4585,0.8215,2.3669,3.608,0.995
556283,5.127,5.3591,0.7865,2.4641,2.2062,0.0
556284,1.5083,0.2157,0.0,0.0,0.8892,0.6673
556285,4.4074,3.6463,0.9629,2.0708,1.2566,1.0752
556286,7.1347,2.6534,1.2214,3.1859,2.6501,0.6753
556287,5.9557,3.508,0.9028,1.7745,2.2759,0.0
556288,4.6482,0.0,0.0,0.0,1.4319,0.0
556290,4.7546,2.8626,1.7135,5.1788,3.3662,0.0
556291,1.3175,3.878,2.9352,6.4282,4.2856,2.3598
539285,7.8521,2.2906,0.8585,1.6363,3.0723,0.273
556292,9.7763,3.8711,0.7841,2.2847,1.7223,1.3382
556293,7.1647,5.4746,0.0,4.5324,5.0636,1.3897
556295,4.7384,2.113,1.2679,1.2679,2.0912,0.0
556296,3.7966,4.235,0.5274,0.0,0.0,0.7946
556299,3.035,2.2247,1.0538,4.1408,0.0,0.0
556300,2.8323,1.3848,0.0,0.0,1.7051,1.2221
556301,4.5139,4.9988,0.0,4.0936,2.7488,1.7809
556302,2.031,0.9848,0.0,1.1865,0.7344,0.0
