id,c1,c2,c3,c4,c5,c6,c7
588269,0.0,0.0,0.0,1.0468,0.0,0.5922,0.0
588270,0.0,0.0,0.0,0.0,0.0,0.5249,0.0
588271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542440,0.6061,0.0,0.0,0.0,0.0,0.4723,0.123
537927,0.0,0.0,0.0,0.0,0.0,0.0,1.5306
588273,0.0,0.0,0.0,0.0,0.0,0.7803,0.0
588274,0.0,0.0,0.0,1.2841,0.0,0.0,1.2841
588275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588276,0.6756,0.0,0.0,0.0,0.0,0.1969,0.2682
588277,0.0,0.0,0.0,0.0,0.0,0.0,0.3659
588278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588281,0.0,0.0,0.0,0.0,0.0,0.0,0.8327
588282,0.0,0.0,0.0,0.0,0.0,0.607,0.4893
588283,0.6541,0.0,0.0,0.0,0.0,0.0,0.3322
588286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588288,0.0,0.0,0.0,0.0,0.0,0.6448,0.1764
588289,0.0,0.0,0.0,0.0,0.0,0.743,0.2787
588290,0.7076,0.0,0.0,0.0,0.0,0.0,0.1293
588291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588292,0.0,0.0,1.2008,0.0,0.0,0.0,0.0
588293,0.0,0.0,2.5084,0.0,0.0,0.0,0.0
588294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588296,0.0,1.5021,0.1317,0.0,0.0,0.6981,0.0
588297,0.0,0.0,0.0,0.0,0.0,0.9564,0.824
588298,0.0,0.0,0.1947,0.4557,0.0,0.0,0.4576
588299,0.0,0.0,0.0,0.0,0.0,0.5263,0.2681
588300,0.0,0.0,0.5717,0.0,0.0,0.0,0.0
588301,0.0,0.0,1.0972,0.0,0.0,0.0,0.0
588302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542443,0.0,0.0,0.0,0.0,0.0,0.0,0.3848
588305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588310,0.0,0.0,0.6981,0.0,0.0,0.0,0.0
588311,0.0,0.0,0.8663,0.0,0.0,0.0,0.0
588312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588313,0.0,1.7996,0.0,0.0,0.0,0.0,0.0
588314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588321,0.0,0.0,0.0,0.0,0.0,0.0,0.5927
588323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588324,0.0,0.0,1.2337,0.0,0.0,0.5942,1.7332
588325,0.0,0.0,0.0,0.0,0.0,0.0,0.2451
588326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542446,0.0,0.0,0.0,0.0,0.0,0.0,0.9526
588327,0.8024,0.0,0.0,0.0,0.0,0.0,0.0
588328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588329,0.5407,0.0,0.0,0.0,0.0,0.0,0.343
588330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588331,0.5995,0.0,0.0,0.0,0.0,0.0,0.3883
588332,0.5731,0.0,0.0,0.0,0.0,0.0,0.3826
588333,0.0,0.0,0.0,0.0,0.0,0.0,0.4082
588334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542447,0.0,0.0,0.0,0.0,0.0,0.0,0.9489
588337,0.0,0.0,0.0,0.0,0.0,0.0,1.5286
588338,0.0,0.0,0.5195,0.0,0.0,0.833,0.0
588339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588340,0.0,0.0,0.0,0.0,0.0,0.0,1.3267
588341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588343,0.2844,0.0,0.0,0.0,0.0,0.0,0.932
588344,0.0,0.0,0.0,0.0,0.0,0.0,0.3188
588345,0.0,0.0,0.0,0.0,0.0,0.0,1.1893
542448,0.0,0.0,0.3163,0.0,0.0,0.5478,1.0048
588349,0.0,0.0,0.0,0.0,0.0,0.0,0.2897
588350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588351,0.0,0.0,0.0,0.0,0.0,0.5621,0.5292
588352,0.0,1.2074,0.0,0.0,0.8078,0.6247,0.0982
588353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588355,0.0,0.0,0.0,0.0,0.0,0.2606,0.1453
588356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588357,0.0,0.0,0.0,0.0,0.0,0.6737,0.2271
542449,0.0,0.0,0.0,0.0,0.0,0.0,0.7607
588358,0.0,0.5247,0.0,0.0,0.0,0.0,0.2604
588359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588362,0.0,0.0,0.5121,0.0,0.0,0.8228,1.1158
588363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588365,0.0,0.0,0.0,0.0,0.0,0.6389,0.3459
588366,0.0,0.0,0.0,0.0,0.0,0.6103,0.3575
588367,0.0,1.2812,0.0,0.0,0.0,0.0,0.2536
542450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588369,1.0783,0.0,0.0,0.0,0.0,0.0,0.0
588370,0.0,0.0,0.0,0.0,0.0,0.0,0.3264
588371,0.0,0.0,0.0,0.0,0.0,0.6023,0.0
588372,0.0,0.0,0.0,0.0,0.0,0.0,0.4295
588373,0.533,0.0,0.0,0.0,0.0,0.0,0.3731
588374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588377,0.0,0.0,1.1232,0.0,0.0,0.0,0.0
542451,0.0,0.8326,0.0,0.0,0.0,0.0,0.0
537928,0.6595,0.0,0.0,0.0,0.0,0.0,0.0
588378,0.0,0.0,0.0,0.0,0.0,0.0,0.7739
588379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588380,0.0,0.0,0.0,0.0,0.0,0.0,0.9204
588381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588382,0.0,0.0,0.0,0.0,0.0,0.2592,0.1446
588383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588387,0.0,0.0,0.9297,0.0,0.0,0.0,0.2756
588388,0.0,0.0,0.0,0.0,0.0,0.0,0.4146
542452,0.4261,0.0,0.0,0.0,0.0,0.0,0.3428
588389,0.0,0.0,0.0,0.0,0.0,0.0,0.3754
588390,0.0,0.0,1.7916,0.0,0.0,0.8713,0.0
588391,0.0,0.0,0.0,0.0,0.0,0.0,0.3807
588392,0.0,0.0,0.0,0.0,0.0,0.0,0.2224
588393,0.0,0.0,0.0,0.0,0.0,0.0,0.1973
588394,0.0,0.0,0.0,0.0,0.0,0.0,1.0089
588395,0.8327,0.0,0.0,0.0,0.0,0.0,0.3851
588396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588400,0.0,0.0,0.0,0.0,0.0,0.7437,0.2793
588401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588402,0.0,0.0,0.0,0.0,0.0,0.0,0.2436
588403,0.0,0.0,0.0,0.0,0.0,0.0,0.1629
588404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588405,0.0,0.0,0.0,0.0,0.0,0.5711,0.0
588406,0.0,0.0,0.5104,0.0,0.0,0.0,0.0
588407,0.0,0.0,0.0,0.0,0.0,0.0,0.2149
588408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588409,0.0,0.0,0.0,0.0,0.0,0.0,0.3745
542454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588410,0.0,0.0,0.0,0.0,0.0,0.6943,0.0
588412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588418,0.0,1.2762,0.0,0.0,0.0,0.0,0.0
588419,0.9981,1.2794,0.0,0.0,0.0,0.0,0.0
588420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588421,1.1593,1.3138,0.0,0.0,0.0,0.0,0.0
588422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588423,0.0,0.0,0.0,0.0,0.0,0.0893,0.1321
588424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588426,0.0,0.0,0.0,0.0,0.0,0.9412,0.4243
588427,0.0,0.0,0.0,0.0,0.0,0.0,0.6875
588429,0.0,0.0,0.0,0.0,0.0,1.0926,0.3772
588430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542456,0.0,0.0,0.0,0.0,0.0,0.0,0.3537
588432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588433,0.0,0.0,0.5053,0.0,0.0,0.0,1.7833
588434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588436,0.0,0.3621,0.0,0.0,0.0,0.3944,0.0
588437,0.0,0.0,0.0,1.2619,0.0,0.6395,0.2053
588439,0.0,0.0,0.0,0.0,0.0,0.0,0.1956
588440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542457,0.5833,0.0,0.0,0.0,0.0,0.9312,0.3302
588443,0.0,0.0,0.0,0.0,0.0,0.5405,0.2292
588446,0.0,0.0,0.0,0.0,0.0,0.0,0.1956
588447,0.0,0.0,0.0,0.0,0.0,0.6157,0.0
588448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588449,0.0,1.1178,0.0,0.0,0.0,0.0,0.0
588450,0.0,0.9018,0.0,0.0,0.0,0.0,0.0
588451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588452,0.0,0.0,0.0,0.0,0.0,0.0,0.1899
588453,0.0,0.0,1.2232,0.0,0.0,0.0,0.0
542458,0.5087,0.0,0.0,0.0,0.0,0.6339,0.367
588454,0.0,0.0,0.0,0.0,0.0,0.3785,0.0
588455,0.0,0.0,0.0,0.0,0.0,0.0,0.1967
588456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588457,0.0,0.0,0.2631,0.0,0.0,0.0,1.3791
588458,0.0,0.0,0.8007,0.0,0.9285,0.0,0.0
588459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588462,0.0,0.0,0.0,0.0,0.0,0.0,0.1517
588463,0.0,0.0,0.438,0.5098,0.0,0.2453,1.3582
542459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588465,0.9182,0.0,0.0,0.0,0.0,0.0,0.3889
588467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588471,0.3581,0.0,0.0,0.0,0.0,0.0,0.3767
588472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588477,0.0,0.0,0.0,0.0,0.0,0.0,0.9379
588478,0.0,0.0,0.0,0.0,0.0,0.0,1.4058
588479,0.0,0.0,0.0,0.0,0.0,0.6276,0.3406
588480,0.7441,0.0,0.0,0.3817,0.0,0.0,0.7128
588481,0.0,0.5623,0.0,0.9254,0.0,0.0,0.0
588482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588483,0.0,0.0,0.0,0.0,0.0,0.5944,0.0
588484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588486,0.0,0.0,0.0,0.0,0.0,0.0,0.2344
542461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588488,0.0,0.0,0.0,0.0,0.0,0.7729,0.0
588489,0.0,0.0,0.0,0.0,1.2624,0.0,0.0
588490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588494,0.0,0.0,0.0,0.0,0.0,0.3875,0.1974
588495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542462,0.0,0.0,0.0,0.0,0.0,0.5205,0.2652
588498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588502,0.0,0.0,1.2225,0.0,0.0,0.0,0.6953
588503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588504,0.0,0.0,0.0,0.0,0.0,0.6215,1.3722
588505,0.0,0.0,0.0,0.0,0.0,0.0,0.88
588506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588508,0.0,0.4937,0.0,0.0,0.0,0.0,0.0
542463,0.86,0.0,0.0,0.0,0.0,0.0,0.3361
588509,0.0,0.0,0.0,2.4523,0.0,0.0,0.0
588510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588511,0.0,0.0,0.0,1.7883,0.0,0.0,0.8592
588513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588514,0.0,0.0,0.0,0.0,0.0,0.0,0.1679
588515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588517,0.0,0.0,1.6457,0.0,0.0,0.0,0.0
588518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542464,0.0,0.0,0.0,0.0,0.0,0.0,0.2849
588520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588521,0.0,0.0,0.0,0.0,0.0,0.0,0.5543
588522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588529,1.1396,0.0,0.0,0.0,0.0,0.0,0.2979
588530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588532,0.0,0.0,0.0,0.0,0.0,0.644,0.0
542465,0.0,0.0,0.7544,0.0,0.0,0.0,0.0
588533,0.0,0.0,0.0,1.0856,0.0,0.0,1.0856
588534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588537,0.0,0.0,0.0,0.8362,0.0,0.0,1.489
588539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588540,0.0,0.0,0.0,1.1094,0.0,0.8243,1.1094
588542,0.0,0.0,0.0,0.0,0.0,0.0,0.3706
542466,0.0,0.0,0.0,0.0,0.0,0.0,0.8784
588543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588550,0.0,0.0,0.0,0.0,0.0,0.0,0.2857
588552,0.0,0.5907,0.0,0.0,0.0,0.0,0.0
588553,0.4356,0.0,0.0,0.0,0.0,0.5819,0.2964
588554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542467,0.0,0.0,0.0,0.0,0.0,0.0,0.3602
588555,0.0,0.0,0.0,0.0,0.0,1.0172,0.0
588556,0.0,0.0,0.0,0.0,0.0,0.6486,0.2109
588557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588558,0.0,0.0,0.0,0.0,0.0,0.7191,0.5162
588560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588562,0.0,1.3621,0.0,0.0,0.0,0.0,0.0
588563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588564,0.0,0.0,0.2648,0.0,0.0,0.4082,0.3101
588566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588567,0.0,0.0,0.0,0.0,0.0,0.0,0.3137
588568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588571,0.7914,0.0,0.0,0.0,0.0,0.0,0.2637
588573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588577,0.0,0.0,0.0,0.0,0.0,0.0,0.3548
542469,0.0,0.0,0.0,0.0,0.0,0.0,0.3595
588578,0.0,0.0,0.0,0.0,0.0,0.0,0.2756
588579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588580,0.2884,0.0,0.9756,0.0,0.0,0.0,0.0
588581,0.0,0.0,0.0,0.0,1.0595,0.0,0.0
588582,0.0,0.0,0.0,0.0,0.0,0.0,0.8203
588583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588585,0.0,0.0,0.0,0.0,0.0,0.5837,0.0
588587,0.0,0.0,0.8744,0.0,0.0,0.0,0.0
588589,0.0,0.0,0.0,0.6297,0.0,0.5227,0.0
542470,0.0,0.0,0.0,0.0,0.0,0.0,0.3062
588590,0.0,0.0,0.0,0.0,0.0,0.9408,0.528
588593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588595,0.0,0.0,0.0,0.0,0.0,0.0,0.6607
588597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588599,0.0,0.0,0.0,0.0,0.0,0.0,1.243
588600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588604,0.0,1.1882,0.0,0.0,0.0,0.0,2.0268
542471,0.0,0.0,0.0,0.0,0.0,0.6137,0.3126
537930,0.0,0.0,0.0,0.0,0.0,0.0,0.347
588605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588613,0.0,0.7399,0.0,0.0,0.0,0.733,0.0
588614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588615,0.684,0.0,0.0,0.0,0.0,0.0,0.0
542472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588618,1.369,0.0,0.0,0.0,0.0,0.0,0.4014
588619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588623,0.0,0.0,0.0,0.0,0.0,0.0,0.5713
588624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588625,0.0,0.0,0.0,0.0,0.0,0.5759,0.3434
588626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542473,0.4302,0.0,0.0,0.0,0.0,0.3168,0.2493
588627,0.0,0.0,0.0,0.0,0.0,0.0,1.0705
588628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588630,0.0,0.0,1.0068,0.0,0.0,0.0,0.4615
588631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588633,0.0,0.0,0.0,0.0,0.0,0.5754,0.0
588634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542474,0.0,0.0,0.0,0.0,0.0,0.7072,0.3768
588637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588638,0.0,1.3724,0.0,0.0,0.0,0.0,0.0
588639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588643,0.0,1.5952,0.089,0.0,0.0,0.3913,0.5575
588644,1.2783,0.0,0.0,0.0,0.0,0.0,0.412
588645,0.0,0.0,0.0,0.0,0.0,0.0,0.3827
588646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588651,1.393,0.3379,0.0,0.5831,0.0,0.6665,0.2512
588652,0.0,0.0,0.0,0.0,0.0,0.0,0.3558
588653,0.0,0.0,0.0,0.0,0.0,0.0,0.3967
588654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588655,0.0,0.0,0.0,0.0,0.0,0.0,0.2706
542476,0.0,0.0,0.0,2.0344,0.0,0.0,0.0
588657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542477,0.0,0.0,0.0,0.0,0.0,0.675,0.3051
588671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588673,0.0,0.0,0.0,0.0,0.0,0.0,0.8763
588675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588676,0.0,0.0,0.9087,0.0,0.0,0.0,0.0
588677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588679,0.0,0.0,0.0,0.0,0.0,0.0,0.3755
588680,0.0,0.0,0.0,0.8338,0.0,0.0,0.334
588681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542478,0.0,0.0,0.0,0.0,0.0,0.0,0.3431
588683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588684,0.0,0.0,0.0,0.0,0.0,0.0,1.2766
588685,0.0,0.9486,0.0,0.0,0.0,0.0,0.0
588686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588687,0.0,0.0,0.0,0.0,0.0,0.0,0.656
588688,0.0,0.0,0.0,0.0,0.0,0.0,0.3851
588689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542479,0.0,0.0,1.2114,0.0,0.0,0.5425,0.1534
588693,0.0,0.0,0.0,0.0,0.0,0.0,1.0045
588694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588696,0.0,0.0,0.0,0.0,0.0,0.0,0.2072
588697,0.0,0.0,0.0,0.0,0.0,0.4343,0.8255
588698,0.7876,0.0,0.0,0.0,0.0,0.8374,0.2458
588700,0.0,0.9059,0.0,0.0,0.0,0.0,0.0
588701,0.3322,0.0,0.0,0.0,0.0,0.0,0.3076
588705,0.5232,0.0,0.0,0.0,0.0,0.0,0.3707
542480,0.0,0.0,0.0,0.0,0.0,0.0,0.6074
588706,0.0,0.6213,0.0,0.0,0.0,0.0,1.0488
588707,0.3373,0.0,0.0,0.0,0.0,0.0,0.1339
588708,0.0,0.0,0.0,0.0,0.0,0.0,0.2495
588709,0.1001,0.0,0.0,0.0,0.0,0.078,0.1017
588710,0.0,0.0,0.0,0.0,0.0,0.0,0.3221
588712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588714,0.0,0.0,0.0,0.0,0.0,0.6168,0.1919
588715,0.0,0.0,0.0,0.0,0.0,0.4137,0.2111
588716,0.0,1.2052,0.0,0.0,0.0,0.7195,0.3883
542481,0.0,0.0,0.0,0.0,0.0,0.0,0.2882
588718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588720,0.0,0.0,0.0,0.0,0.0,0.0,0.881
588721,0.0,0.0,0.0,0.0,0.0,0.0,0.6363
588722,0.0,0.0,0.0,0.9034,0.0,0.5324,0.6865
588723,0.0,0.0,0.0,0.0,0.0,0.0,0.8419
588724,0.0,0.3597,0.0,0.4207,0.0,0.0,1.5833
588725,0.0,0.0,0.0,0.0,0.0,0.0,0.9904
588726,0.0,1.3323,0.0,0.0,0.0,0.0,0.0
